No,Tanggal,Periode,Dosen,Kode MK,Mata Kuliah,Responden,Memberikan kesempatan bertanya dan berdiskusi,Memberikan kesempatan kepada mahasiswa untuk perbaikan nilai,Bersikap terbuka dalam menerima kritik dari mahasiswa,Metode pembelajaran yang digunakan mendorong keaktifan mahasiswa,Dosen menegakkan etika akademik dalam proses pembelajaran,Membuat suasana di kelas menyenangkan,Dosen membalas chat dengan cepat,Penyampaian materi jelas dan mudah dipahami,Memberikan tugas praktik (proyek),Dosen berkomunikasi dengan jelas dan sopan,Tidak membosankan,Memfasilitasi kunjungan industri/praktik lapangan,Menggunakan LCD,Menguasai materi yang diajarkan,Memberikan penilaian secara objektif dan terbuka,Menjelaskan Rencana Pembelajaran Semester (RPS) di awal semester,Dosen berpakaian rapi dan sopan,Materi perkuliahan sesuai dengan RPS,Mengaitkan materi kuliah dengan fakta kehidupan sehari-hari,Menggunakan media pembelajaran beragam,Dosen hadir tepat waktu dan konsisten dengan jadwal perkuliahan,Dosen menjadi contoh teladan yang baik,Materi perkuliahan sesuai dengan kemampuan mahasiswa,Hal paling baik dari dosen ini adalah,Hal yang perlu diperbaiki dari dosen ini adalah,Nilai Akhir
106,22/5/2026, 04.04.22,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3209,Menggambar Teknik,R0106,"","","","","","","","","","","","","","","","","","","","","","","","","",3.8
107,18/5/2026, 11.56.05,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0107,"","","","","","","","","","","","","","","","","","","","","","","","","",5
108,22/5/2026, 04.25.36,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3206,Aplikasi Komputer,R0108,"","","","","","","","","","","","","","","","","","","","","","","","","",4.4
109,18/5/2026, 11.59.29,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3205,Keselamatan dan Kesehatan Kerja (K3),R0109,"","","","","","","","","","","","","","","","","","","","","","","","","",5
110,18/5/2026, 12.05.35,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0110,"","","","","","","","","","","","","","","","","","","","","","","","","",5
111,18/5/2026, 12.04.41,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3209,Menggambar Teknik,R0111,"","","","","","","","","","","","","","","","","","","","","","","","","",4
112,16/7/2026, 15.15.10,zYynCm1cPesNcioablpt,Gunawan Tari, S.T., M.T,PD3209,Menggambar Teknik,R0112,"3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","2","3","3","Baik","Pesan saya jangan terlalu sering terlambat datang untuk mengajar terima kasih",2.9130434782608696
113,18/5/2026, 12.01.38,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0113,"","","","","","","","","","","","","","","","","","","","","","","","","",5
114,18/5/2026, 11.55.15,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0114,"","","","","","","","","","","","","","","","","","","","","","","","","",5
115,18/5/2026, 11.51.01,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0115,"","","","","","","","","","","","","","","","","","","","","","","","","",5
116,18/5/2026, 11.58.48,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3209,Menggambar Teknik,R0116,"","","","","","","","","","","","","","","","","","","","","","","","","",4.266666666666667
117,15/5/2026, 23.28.08,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3205,Keselamatan dan Kesehatan Kerja (K3),R0117,"","","","","","","","","","","","","","","","","","","","","","","","","",5
118,18/5/2026, 12.00.32,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0118,"","","","","","","","","","","","","","","","","","","","","","","","","",5
119,22/5/2026, 04.17.28,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0119,"","","","","","","","","","","","","","","","","","","","","","","","","",4.866666666666666
120,18/5/2026, 12.02.52,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0120,"","","","","","","","","","","","","","","","","","","","","","","","","",3.8
121,18/5/2026, 11.54.40,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0121,"","","","","","","","","","","","","","","","","","","","","","","","","",4.866666666666666
122,16/5/2026, 13.41.26,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0122,"","","","","","","","","","","","","","","","","","","","","","","","","",4.733333333333333
123,19/7/2026, 20.24.39,zYynCm1cPesNcioablpt,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0123,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","dosen yang asik dan gaul ke mahasiswa dan tidak pernah marah","Pertahankan hal yang baiknya saja",5
124,16/5/2026, 11.43.10,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0124,"","","","","","","","","","","","","","","","","","","","","","","","","",4.333333333333333
125,18/5/2026, 12.03.11,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0125,"","","","","","","","","","","","","","","","","","","","","","","","","",5
126,15/5/2026, 23.31.58,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0126,"","","","","","","","","","","","","","","","","","","","","","","","","",5
127,22/5/2026, 04.32.22,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0127,"","","","","","","","","","","","","","","","","","","","","","","","","",4.866666666666666
128,19/7/2026, 20.23.20,zYynCm1cPesNcioablpt,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0128,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","tidak pernah marah dan selalu ramah ke semua mahasiswa","hanya perlu di pertahankan hal yang baiknya",5
129,18/5/2026, 11.58.15,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0129,"","","","","","","","","","","","","","","","","","","","","","","","","",5
130,18/5/2026, 12.07.24,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0130,"","","","","","","","","","","","","","","","","","","","","","","","","",1.8
131,18/5/2026, 12.00.46,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0131,"","","","","","","","","","","","","","","","","","","","","","","","","",3.8666666666666667
132,16/5/2026, 13.40.05,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0132,"","","","","","","","","","","","","","","","","","","","","","","","","",4.466666666666667
133,18/5/2026, 12.03.51,zNlxTNtfgfJ1xeOpZf8o,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0133,"","","","","","","","","","","","","","","","","","","","","","","","","",5
134,16/5/2026, 12.08.58,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0134,"","","","","","","","","","","","","","","","","","","","","","","","","",4.266666666666667
135,16/7/2026, 15.52.43,zYynCm1cPesNcioablpt,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0135,"5","4","4","4","4","3","3","4","3","4","3","2","3","4","4","3","4","3","4","3","4","3","4","-","-",3.5652173913043477
136,16/5/2026, 11.30.12,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3209,Menggambar Teknik,R0136,"","","","","","","","","","","","","","","","","","","","","","","","","",5
137,18/5/2026, 11.55.21,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0137,"","","","","","","","","","","","","","","","","","","","","","","","","",5
138,18/5/2026, 12.01.13,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0138,"","","","","","","","","","","","","","","","","","","","","","","","","",5
139,14/7/2026, 16.59.48,zYynCm1cPesNcioablpt,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0139,"4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","sangat ramah","tidak ada",4
140,16/7/2026, 15.17.20,zYynCm1cPesNcioablpt,Rahman Syam, S.Pd., M.Si,PD3207,Teknik Pengukuran,R0140,"3","4","4","3","3","4","4","3","3","4","4","3","3","4","3","3","4","3","3","3","3","3","3","Cukup baik dalam mengajar","TDK ada",3.347826086956522
141,18/5/2026, 11.55.22,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0141,"","","","","","","","","","","","","","","","","","","","","","","","","",5
142,18/5/2026, 11.51.51,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0142,"","","","","","","","","","","","","","","","","","","","","","","","","",5
143,16/7/2026, 15.58.58,zYynCm1cPesNcioablpt,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0143,"4","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Baik, ramah","Tidak ada",3.9130434782608696
144,18/5/2026, 12.05.19,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3209,Menggambar Teknik,R0144,"","","","","","","","","","","","","","","","","","","","","","","","","",4.733333333333333
145,18/5/2026, 11.55.22,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0145,"","","","","","","","","","","","","","","","","","","","","","","","","",5
146,16/5/2026, 12.10.38,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0146,"","","","","","","","","","","","","","","","","","","","","","","","","",4.266666666666667
147,18/5/2026, 12.05.17,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0147,"","","","","","","","","","","","","","","","","","","","","","","","","",3.933333333333333
148,18/5/2026, 12.02.17,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0148,"","","","","","","","","","","","","","","","","","","","","","","","","",5
149,18/5/2026, 11.59.27,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0149,"","","","","","","","","","","","","","","","","","","","","","","","","",5
150,18/5/2026, 11.59.39,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3209,Menggambar Teknik,R0150,"","","","","","","","","","","","","","","","","","","","","","","","","",2.4
151,15/5/2026, 23.30.29,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3206,Aplikasi Komputer,R0151,"","","","","","","","","","","","","","","","","","","","","","","","","",4.933333333333334
152,18/5/2026, 11.59.00,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0152,"","","","","","","","","","","","","","","","","","","","","","","","","",5
153,16/5/2026, 12.17.48,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0153,"","","","","","","","","","","","","","","","","","","","","","","","","",4.066666666666666
154,16/5/2026, 13.37.13,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0154,"","","","","","","","","","","","","","","","","","","","","","","","","",5
155,22/5/2026, 04.28.21,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0155,"","","","","","","","","","","","","","","","","","","","","","","","","",4.666666666666667
156,18/5/2026, 12.02.07,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3205,Keselamatan dan Kesehatan Kerja (K3),R0156,"","","","","","","","","","","","","","","","","","","","","","","","","",5
157,16/5/2026, 11.41.00,zNlxTNtfgfJ1xeOpZf8o,Ariani Amri, S.Pd., M.Pd.,PD3208,Peralatan Teknik,R0157,"","","","","","","","","","","","","","","","","","","","","","","","","",4.466666666666667
158,18/5/2026, 11.55.13,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0158,"","","","","","","","","","","","","","","","","","","","","","","","","",4.6
159,18/5/2026, 11.57.28,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3206,Aplikasi Komputer,R0159,"","","","","","","","","","","","","","","","","","","","","","","","","",3.8666666666666667
160,18/5/2026, 12.04.04,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3205,Keselamatan dan Kesehatan Kerja (K3),R0160,"","","","","","","","","","","","","","","","","","","","","","","","","",5
161,18/5/2026, 11.56.05,zNlxTNtfgfJ1xeOpZf8o,Miftahul Hairia, S.Pd., M.Pd,PD3206,Aplikasi Komputer,R0161,"","","","","","","","","","","","","","","","","","","","","","","","","",4.466666666666667
162,15/5/2026, 23.27.04,zNlxTNtfgfJ1xeOpZf8o,Fajar Ramadhan, S.Pd., M.T,PD3210,Data dan Sistem Informasi,R0162,"","","","","","","","","","","","","","","","","","","","","","","","","",4.933333333333334
163,18/5/2026, 11.54.47,zNlxTNtfgfJ1xeOpZf8o,Muslim Andi Yusuf, S.H., M.H,WUD2206,Pendidikan Kewarganegaraan,R0163,"","","","","","","","","","","","","","","","","","","","","","","","","",3.4
